customer_id,churn_probability,value_at_risk,expected_net_value,recommended_action,selection_reason,policy_rank,economic_scenario
6818c0e722a70f52,0.4974909560247877,31.200145307094555,2.800036326773639,do_not_contact,Below the budget-constrained value rank,2090,base_case
3a86a8d9757f0a6e,0.6209392696627456,31.196609847126002,2.7991524617815005,do_not_contact,Below the budget-constrained value rank,2091,base_case
356141cec62ca03b,0.6365716655827964,31.174187606920707,2.793546901730177,do_not_contact,Below the budget-constrained value rank,2092,base_case
5927470f6b8bfebc,0.5004633860823983,31.14934161315455,2.7873354032886377,do_not_contact,Below the budget-constrained value rank,2093,base_case
2b05ae0522a81caa,0.467391654407735,31.14090375822416,2.7852259395560397,do_not_contact,Below the budget-constrained value rank,2094,base_case
91c8bd75288f4202,0.5682113613470864,31.132584593887533,2.783146148471883,do_not_contact,Below the budget-constrained value rank,2095,base_case
fe11b184ec5dea52,0.5829408442349652,31.090566986427632,2.772641746606908,do_not_contact,Below the budget-constrained value rank,2096,base_case
ea87deab4bdf75dc,0.6338239745350127,31.026317377463403,2.756579344365851,do_not_contact,Below the budget-constrained value rank,2097,base_case
494214f34b065cdc,0.6772527274604744,31.01275689587004,2.75318922396751,do_not_contact,Below the budget-constrained value rank,2098,base_case
9e6cbf9e33b82f79,0.7596191798893437,30.99246253948522,2.748115634871305,do_not_contact,Below the budget-constrained value rank,2099,base_case
80d0d9bdc3955466,0.2113004098685256,30.987627708039014,2.7469069270097535,do_not_contact,Below the budget-constrained value rank,2100,base_case
205f12745cd27c72,0.6912711013267002,30.968254068334844,2.742063517083711,do_not_contact,Below the budget-constrained value rank,2101,base_case
72078674cf41840e,0.3857805858979334,30.953105309520687,2.738276327380172,do_not_contact,Below the budget-constrained value rank,2102,base_case
495b9ef13690ce0d,0.6781418656263606,30.947682179724595,2.7369205449311487,do_not_contact,Below the budget-constrained value rank,2103,base_case
18f1f5e9d7cd4062,0.604642888688573,30.946530007414193,2.7366325018535482,do_not_contact,Below the budget-constrained value rank,2104,base_case
d08b2e979475ccca,0.7138141665389209,30.875317959474483,2.7188294898686207,do_not_contact,Below the budget-constrained value rank,2105,base_case
28094af41bc42fa7,0.05090607543151007,30.826784850456104,2.706696212614026,do_not_contact,Below the budget-constrained value rank,2106,base_case
382d03d8c47f8c25,0.6826402967183522,30.825305238613915,2.7063263096534786,do_not_contact,Below the budget-constrained value rank,2107,base_case
e5749de49ce68f3e,0.6748337990889488,30.811899015702767,2.702974753925692,do_not_contact,Below the budget-constrained value rank,2108,base_case
1c3fed09266bde44,0.5587820369633028,30.7886108456595,2.6971527114148746,do_not_contact,Below the budget-constrained value rank,2109,base_case
fa5499bd9aedf6d9,0.5475725857021378,30.776317179388656,2.694079294847164,do_not_contact,Below the budget-constrained value rank,2110,base_case
42a4bc2f8f1be8e9,0.5331189712421857,30.77242669855582,2.6931066746389547,do_not_contact,Below the budget-constrained value rank,2111,base_case
0017bb025b3bac0a,0.6827859115200496,30.765308994226153,2.6913272485565383,do_not_contact,Below the budget-constrained value rank,2112,base_case
730daee3adc2b273,0.7680204358409402,30.762674547390937,2.690668636847734,do_not_contact,Below the budget-constrained value rank,2113,base_case
137b47b7b5b78d37,0.11533160150966222,30.757035151202004,2.689258787800501,do_not_contact,Below the budget-constrained value rank,2114,base_case
306556f2957b2bb9,0.6779979967203911,30.73873417631073,2.684683544077682,do_not_contact,Below the budget-constrained value rank,2115,base_case
cd8f2c7e40edc7e3,0.6633868021204158,30.704194749341323,2.6760486873353306,do_not_contact,Below the budget-constrained value rank,2116,base_case
2b558f36db7e7514,0.6824350540007168,30.64918192775319,2.6622954819382976,do_not_contact,Below the budget-constrained value rank,2117,base_case
82df4dea32a1082a,0.6805565747615928,30.629129203720247,2.6572823009300617,do_not_contact,Below the budget-constrained value rank,2118,base_case
5eda58eb864b84e6,0.6689268380513453,30.61042657264859,2.652606643162147,do_not_contact,Below the budget-constrained value rank,2119,base_case
d6588fd5d35b0966,0.6776954088777318,30.600997340169535,2.6502493350423837,do_not_contact,Below the budget-constrained value rank,2120,base_case
28e0b32c0e3bde15,0.6062894557174892,30.562445173262912,2.640611293315728,do_not_contact,Below the budget-constrained value rank,2121,base_case
f820ba83ad05fa1e,0.6650420157964195,30.538396844363685,2.6345992110909213,do_not_contact,Below the budget-constrained value rank,2122,base_case
e4e834b768e886f1,0.6611290191871498,30.517384961169245,2.6293462402923113,do_not_contact,Below the budget-constrained value rank,2123,base_case
d119f92c17c93ec2,0.37005590602835176,30.499637718950723,2.6249094297376807,do_not_contact,Below the budget-constrained value rank,2124,base_case
83bd61361de69cd8,0.6122134213560665,30.484555103003974,2.6211387757509934,do_not_contact,Below the budget-constrained value rank,2125,base_case
ef2246dfe8c371fa,0.40770463792892353,30.48122184548011,2.6203054613700276,do_not_contact,Below the budget-constrained value rank,2126,base_case
3732210704b56c80,0.4875602372859735,30.47495263155977,2.6187381578899425,do_not_contact,Below the budget-constrained value rank,2127,base_case
24aa41eaacd677b2,0.7312901171688548,30.447629673383855,2.6119074183459636,do_not_contact,Below the budget-constrained value rank,2128,base_case
e64755bba6ab4de8,0.666445711218439,30.445905871303165,2.611476467825791,do_not_contact,Below the budget-constrained value rank,2129,base_case
54d6e3d0863dfdd8,0.6633868021204158,30.436518174685734,2.6091295436714335,do_not_contact,Below the budget-constrained value rank,2130,base_case
4b31788cc3e63253,0.5479516152930058,30.41953392299122,2.604883480747805,do_not_contact,Below the budget-constrained value rank,2131,base_case
62b39174dce18cab,0.5324405994615999,30.40022846685951,2.6000571167148774,do_not_contact,Below the budget-constrained value rank,2132,base_case
4e3794209c875fc6,0.7999875318111939,30.396726252464024,2.599181563116006,do_not_contact,Below the budget-constrained value rank,2133,base_case
99533efac4478fd4,0.717181463085803,30.38518563728776,2.5962964093219396,do_not_contact,Below the budget-constrained value rank,2134,base_case
ae83a45384824853,0.6713264422231439,30.362752328868346,2.5906880822170866,do_not_contact,Below the budget-constrained value rank,2135,base_case
e319f55ca6a39a7e,0.7800701791017067,30.35253066884741,2.5881326672118528,do_not_contact,Below the budget-constrained value rank,2136,base_case
b38b13527ce4c6d3,0.7555947599344174,30.352241506565548,2.588060376641387,do_not_contact,Below the budget-constrained value rank,2137,base_case
7bf7cfd27beb826e,0.7849686340772817,30.317058585332774,2.5792646463331934,do_not_contact,Below the budget-constrained value rank,2138,base_case
0bcad5fb7f5aee4c,0.70192676769233,30.285332318853264,2.571333079713316,do_not_contact,Below the budget-constrained value rank,2139,base_case
1c4e90c002ce04c2,0.8007974150777453,30.27734946667447,2.5693373666686172,do_not_contact,Below the budget-constrained value rank,2140,base_case
402729d163aded6f,0.5280318460171894,30.2760259710106,2.56900649275265,do_not_contact,Below the budget-constrained value rank,2141,base_case
6eab32d4d76c6269,0.4813032760897298,30.260740225951533,2.5651850564878833,do_not_contact,Below the budget-constrained value rank,2142,base_case
9419310800a4c400,0.6689268380513453,30.258236592414548,2.564559148103637,do_not_contact,Below the budget-constrained value rank,2143,base_case
ee032821e2c1661f,0.4947089556274089,30.247989673926664,2.561997418481666,do_not_contact,Below the budget-constrained value rank,2144,base_case
7b1652a2400b0b72,0.6793445956229082,30.213850890328843,2.5534627225822106,do_not_contact,Below the budget-constrained value rank,2145,base_case
1fbb595191751a14,0.05737521321791779,30.212094711765573,2.5530236779413933,do_not_contact,Below the budget-constrained value rank,2146,base_case
eeea4be77a3b0dcd,0.6304173973549594,30.200460628988004,2.550115157247001,do_not_contact,Below the budget-constrained value rank,2147,base_case
eb3cb39b73baaa8e,0.07847056623364067,30.193669063681554,2.5484172659203885,do_not_contact,Below the budget-constrained value rank,2148,base_case
ae08b3a87b1775c6,0.694179875161423,30.192659490270938,2.5481648725677344,do_not_contact,Below the budget-constrained value rank,2149,base_case
6bcfcbfbeac87d58,0.32798961970982826,30.17635697178304,2.54408924294576,do_not_contact,Below the budget-constrained value rank,2150,base_case
e85a18d8cde1a5ed,0.6614245983353882,30.17088305306873,2.542720763267183,do_not_contact,Below the budget-constrained value rank,2151,base_case
f1b84c678d3ecad1,0.7007267716908566,30.164185340976307,2.5410463352440766,do_not_contact,Below the budget-constrained value rank,2152,base_case
6a154ea1c5a889bb,0.6579777865136708,30.163675667146208,2.540918916786552,do_not_contact,Below the budget-constrained value rank,2153,base_case
acbe134d6b058ba4,0.6710806706838134,30.018445020692997,2.5046112551732493,do_not_contact,Below the budget-constrained value rank,2154,base_case
a8162cc958d2e6c3,0.5377669567699203,30.015462692113093,2.5038656730282733,do_not_contact,Below the budget-constrained value rank,2155,base_case
c7e78a6592e867fb,0.7916701398781248,29.895443657147688,2.473860914286922,do_not_contact,Below the budget-constrained value rank,2156,base_case
a1f751496a7ecfa2,0.6438218017340694,29.845969173887124,2.461492293471781,do_not_contact,Below the budget-constrained value rank,2157,base_case
8cbd00f159571cfc,0.6607544243168797,29.83603565281655,2.459008913204137,do_not_contact,Below the budget-constrained value rank,2158,base_case
c99b10c4e104bc2d,0.6181449346746274,29.832292692332196,2.458073173083049,do_not_contact,Below the budget-constrained value rank,2159,base_case
0669e8ffcb8a5475,0.7514132915566684,29.825847781758835,2.4564619454397087,do_not_contact,Below the budget-constrained value rank,2160,base_case
066c27a1cdb08ba5,0.7200258571697703,29.82095091347179,2.4552377283679476,do_not_contact,Below the budget-constrained value rank,2161,base_case
aeb5dba11a140a67,0.6006487032855843,29.807792549250404,2.451948137312601,do_not_contact,Below the budget-constrained value rank,2162,base_case
944f5523642e0b49,0.7613171487676341,29.76331327249627,2.4408283181240673,do_not_contact,Below the budget-constrained value rank,2163,base_case
791190496e8ee069,0.14556909184286934,29.705483942369213,2.4263709855923032,do_not_contact,Below the budget-constrained value rank,2164,base_case
140a863d0a07b15f,0.8500027192838209,29.694844998180283,2.423711249545071,do_not_contact,Below the budget-constrained value rank,2165,base_case
1cff8f4d2e113e22,0.6609060378296128,29.675342004587446,2.4188355011468614,do_not_contact,Below the budget-constrained value rank,2166,base_case
853377aae7b540b0,0.651083334454736,29.67182080110568,2.4179552002764204,do_not_contact,Below the budget-constrained value rank,2167,base_case
2475262b074af102,0.3016718468075763,29.643784026546484,2.410946006636621,do_not_contact,Below the budget-constrained value rank,2168,base_case
963510583b04e81b,0.7464558922552365,29.5831666939134,2.3957916734783504,do_not_contact,Below the budget-constrained value rank,2169,base_case
3ebbce5ac41f3f49,0.6426544441417921,29.576885482737694,2.3942213706844235,do_not_contact,Below the budget-constrained value rank,2170,base_case
a7062e3f739a3df7,0.8015141729232991,29.561445725757114,2.3903614314392785,do_not_contact,Below the budget-constrained value rank,2171,base_case
02733ad152c4bb37,0.7155515646970649,29.5465552094712,2.3866388023678002,do_not_contact,Below the budget-constrained value rank,2172,base_case
540d1d8519b7d705,0.5448348619134371,29.540401378084642,2.3851003445211605,do_not_contact,Below the budget-constrained value rank,2173,base_case
a0790e45e5aec45a,0.6548858642572172,29.479687179538633,2.3699217948846583,do_not_contact,Below the budget-constrained value rank,2174,base_case
1fc65885407e7197,0.7569603456454004,29.43856632232244,2.35964158058061,do_not_contact,Below the budget-constrained value rank,2175,base_case
f1732eb6a8a409f8,0.6546460366446928,29.408991227207853,2.352247806801963,do_not_contact,Below the budget-constrained value rank,2176,base_case
bef69571e03fa7e2,0.6220028214676533,29.395231339739826,2.3488078349349566,do_not_contact,Below the budget-constrained value rank,2177,base_case
f693331858461d3c,0.8232985196839268,29.343594189314675,2.335898547328669,do_not_contact,Below the budget-constrained value rank,2178,base_case
0d7a9ac10cb16730,0.5941158126183851,29.20019807438101,2.3000495185952525,do_not_contact,Below the budget-constrained value rank,2179,base_case
4b46f0ba7fec834d,0.5534177860404587,29.197215555922515,2.2993038889806288,do_not_contact,Below the budget-constrained value rank,2180,base_case
850dfa0388e88de0,0.5281909619893514,29.181494267987688,2.295373566996922,do_not_contact,Below the budget-constrained value rank,2181,base_case
76389c0bb8e82e91,0.6691534384176221,29.144308856841114,2.2860772142102785,do_not_contact,Below the budget-constrained value rank,2182,base_case
b7630825decc321d,0.4209125057092129,29.131985888893183,2.282996472223296,do_not_contact,Below the budget-constrained value rank,2183,base_case
10706a430abdf7bf,0.6729808855196331,29.116181521564165,2.2790453803910413,do_not_contact,Below the budget-constrained value rank,2184,base_case
f512e0e38c3113ca,0.642507767390568,29.078616536562325,2.2696541341405814,do_not_contact,Below the budget-constrained value rank,2185,base_case
39080b5df829f545,0.2071834008223892,29.058404290643782,2.2646010726609456,do_not_contact,Below the budget-constrained value rank,2186,base_case
72800e0bbc540ccd,0.6287418430745663,29.025238443694274,2.2563096109235685,do_not_contact,Below the budget-constrained value rank,2187,base_case
d4cff03358bedcad,0.032353793426828203,29.002522796090485,2.2506306990226213,do_not_contact,Below the budget-constrained value rank,2188,base_case
6a33fee229e2294a,0.7206166954271412,28.98500503181819,2.2462512579545475,do_not_contact,Below the budget-constrained value rank,2189,base_case
d34b8c2fbe61e2f3,0.641162834007554,28.934075791675898,2.2335189479189745,do_not_contact,Below the budget-constrained value rank,2190,base_case
45c19cb01426c6e6,0.7643722604211453,28.904737027825607,2.226184256956402,do_not_contact,Below the budget-constrained value rank,2191,base_case
1a692103325b097a,0.6913372657529929,28.880614276831277,2.2201535692078194,do_not_contact,Below the budget-constrained value rank,2192,base_case
fcd6b694c682023e,0.8155165300905193,28.86928516520438,2.2173212913010953,do_not_contact,Below the budget-constrained value rank,2193,base_case
18322fe5cd74bb38,0.8038597734629516,28.86660446505459,2.2166511162636473,do_not_contact,Below the budget-constrained value rank,2194,base_case
40237e35e42203cb,0.5666711442374964,28.857728020294505,2.2144320050736264,do_not_contact,Below the budget-constrained value rank,2195,base_case
f25b7851f1f08ed2,0.4296467287256784,28.851637127386756,2.212909281846689,do_not_contact,Below the budget-constrained value rank,2196,base_case
e4652fe7d0ac909a,0.5103359229905394,28.831938305273514,2.2079845763183785,do_not_contact,Below the budget-constrained value rank,2197,base_case
76deb664bb381e2f,0.43980338655960555,28.818556707704712,2.204639176926178,do_not_contact,Below the budget-constrained value rank,2198,base_case
d8cd814a454bda72,0.6269161313525402,28.810244274371662,2.2025610685929156,do_not_contact,Below the budget-constrained value rank,2199,base_case
71ce6a23ae084c52,0.5956698275471447,28.80748636492124,2.2018715912303097,do_not_contact,Below the budget-constrained value rank,2200,base_case
66d211da4b29b6cc,0.7526983433445839,28.77377592020508,2.1934439800512697,do_not_contact,Below the budget-constrained value rank,2201,base_case
73c6dbf0b79fa8a2,0.7442224089055037,28.76680088262889,2.1917002206572223,do_not_contact,Below the budget-constrained value rank,2202,base_case
38f22ffac310367e,0.6378819049347425,28.73913134492989,2.184782836232473,do_not_contact,Below the budget-constrained value rank,2203,base_case
02ed4eccdc4b23f6,0.840868914182952,28.71357124706235,2.1783928117655877,do_not_contact,Below the budget-constrained value rank,2204,base_case
24e559b47f1a968c,0.6782735656922477,28.70318075296454,2.1757951882411346,do_not_contact,Below the budget-constrained value rank,2205,base_case
188946f029427595,0.7145363136966034,28.702923721192562,2.1757309302981405,do_not_contact,Below the budget-constrained value rank,2206,base_case
1cc0529458bdd41c,0.6515782287056217,28.69355045750946,2.173387614377365,do_not_contact,Below the budget-constrained value rank,2207,base_case
a6397844258d8127,0.6573957765866468,28.677575962039292,2.169393990509823,do_not_contact,Below the budget-constrained value rank,2208,base_case
4ef1298cd10b7242,0.45548787594391293,28.666357216468136,2.166589304117034,do_not_contact,Below the budget-constrained value rank,2209,base_case
6feae3e88dfe3240,0.6533184345709572,28.563408618659533,2.1408521546648833,do_not_contact,Below the budget-constrained value rank,2210,base_case
ed3e188fc73aa3f8,0.1075919758387005,28.561957662008545,2.1404894155021363,do_not_contact,Below the budget-constrained value rank,2211,base_case
724109ee7cbbc507,0.844937683301574,28.53565790930241,2.133914477325603,do_not_contact,Below the budget-constrained value rank,2212,base_case
551b763f6feabdd9,0.7338565016378248,28.534542353183543,2.1336355882958857,do_not_contact,Below the budget-constrained value rank,2213,base_case
2ffa3bd7a84fc37b,0.6051599197953516,28.51210962115799,2.1280274052894974,do_not_contact,Below the budget-constrained value rank,2214,base_case
75eb8d6ab0968569,0.6540185986252645,28.498860435095896,2.124715108773974,do_not_contact,Below the budget-constrained value rank,2215,base_case
b03beb3f10e53cbc,0.7115797050514238,28.495565078636794,2.1238912696591985,do_not_contact,Below the budget-constrained value rank,2216,base_case
844729204541d109,0.44949767294056914,28.46668762732624,2.1166719068315603,do_not_contact,Below the budget-constrained value rank,2217,base_case
98aa9f3977fcbc22,0.7526831658541453,28.462713916774504,2.115678479193626,do_not_contact,Below the budget-constrained value rank,2218,base_case
260be3d9fafdfdc3,0.6581826372078012,28.460146324183928,2.115036581045982,do_not_contact,Below the budget-constrained value rank,2219,base_case
aac68086b1f61aa0,0.6299848284944953,28.432475279613563,2.1081188199033907,do_not_contact,Below the budget-constrained value rank,2220,base_case
676a2c5799647f4d,0.7996636033824901,28.41484665079171,2.1037116626979273,do_not_contact,Below the budget-constrained value rank,2221,base_case
768c3aa79346e946,0.8339884364998201,28.378541522997626,2.0946353807494065,do_not_contact,Below the budget-constrained value rank,2222,base_case
eb1b02c7a5645c54,0.868136326404842,28.363315988135795,2.090828997033949,do_not_contact,Below the budget-constrained value rank,2223,base_case
e7093dc6116f4aff,0.6124391451295015,28.245080934227474,2.0612702335568684,do_not_contact,Below the budget-constrained value rank,2224,base_case
0bd0c0fba28f8077,0.8351222843132493,28.127753657954553,2.0319384144886383,do_not_contact,Below the budget-constrained value rank,2225,base_case
3467586115bb5935,0.6423851600032878,28.10081763176382,2.0252044079409552,do_not_contact,Below the budget-constrained value rank,2226,base_case
4cbd422bafc8e79b,0.7542606257057615,28.098093959103878,2.0245234897759694,do_not_contact,Below the budget-constrained value rank,2227,base_case
129c60e6e1587b28,0.4724818889104736,28.092355668950027,2.023088917237507,do_not_contact,Below the budget-constrained value rank,2228,base_case
a98ec050851eb3f4,0.8082550308941127,27.968452961544426,1.9921132403861064,do_not_contact,Below the budget-constrained value rank,2229,base_case
966acbbad1682eec,0.6755748992093092,27.956640479079635,1.9891601197699087,do_not_contact,Below the budget-constrained value rank,2230,base_case
775397edb05663b8,0.7362788647276257,27.93073873344248,1.9826846833606204,do_not_contact,Below the budget-constrained value rank,2231,base_case
dfaf196bc0ee0288,0.5925863726521038,27.93037350221161,1.9825933755529022,do_not_contact,Below the budget-constrained value rank,2232,base_case
3c92ac62d41f332b,0.5696846200046858,27.926794599559702,1.9816986498899256,do_not_contact,Below the budget-constrained value rank,2233,base_case
2bcbdb60e7108614,0.662640076758867,27.906424192622925,1.9766060481557313,do_not_contact,Below the budget-constrained value rank,2234,base_case
a2f953cbefda6f82,0.41494255827737586,27.77086059782993,1.9427151494574826,do_not_contact,Below the budget-constrained value rank,2235,base_case
cc8bf15a25bbcf80,0.5800085422242738,27.749928694178156,1.9374821735445389,do_not_contact,Below the budget-constrained value rank,2236,base_case
84a18bd20a11082c,0.5209150471674507,27.70512724112445,1.9262818102811128,do_not_contact,Below the budget-constrained value rank,2237,base_case
e910e173715a9ad1,0.7884256734933532,27.693845994290776,1.9234614985726939,do_not_contact,Below the budget-constrained value rank,2238,base_case
c8d781d4486fd36e,0.7115797050514238,27.663016823726625,1.9157542059316564,do_not_contact,Below the budget-constrained value rank,2239,base_case
0fea214383b5cda9,0.7206418602934009,27.662918770152633,1.9157296925381582,do_not_contact,Below the budget-constrained value rank,2240,base_case
ff8454a852a38e04,0.7834845219503419,27.64485961475684,1.9112149036892099,do_not_contact,Below the budget-constrained value rank,2241,base_case
166a9954670a1ec2,0.7084689444795756,27.644103979120803,1.9110259947802009,do_not_contact,Below the budget-constrained value rank,2242,base_case
0b1eecb787662549,0.20922657826211255,27.62261592860975,1.9056539821524376,do_not_contact,Below the budget-constrained value rank,2243,base_case
9ae897677a1d9009,0.09831428064689786,27.615203348065197,1.9038008370162993,do_not_contact,Below the budget-constrained value rank,2244,base_case
9e1512d006b60576,0.5792501258618729,27.56072098850791,1.8901802471269775,do_not_contact,Below the budget-constrained value rank,2245,base_case
568be7d9739410a7,0.7271015715437207,27.533518760431843,1.8833796901079607,do_not_contact,Below the budget-constrained value rank,2246,base_case
a0b17e6d9d1ae1b9,0.453942474241858,27.532065005242927,1.8830162513107318,do_not_contact,Below the budget-constrained value rank,2247,base_case
132627e583375047,0.5547349646012235,27.518460021490593,1.8796150053726484,do_not_contact,Below the budget-constrained value rank,2248,base_case
ea5d5879c88f0dcd,0.7264342735663989,27.470112054913372,1.867528013728343,do_not_contact,Below the budget-constrained value rank,2249,base_case
05161e82bab9ad20,0.6371357077220432,27.466920359897276,1.866730089974319,do_not_contact,Below the budget-constrained value rank,2250,base_case
f92466033e8d5a0d,0.6573003042534499,27.389703678241258,1.8474259195603144,do_not_contact,Below the budget-constrained value rank,2251,base_case
f72990cfcd96cb94,0.6934014177596141,27.37548797314956,1.8438719932873902,do_not_contact,Below the budget-constrained value rank,2252,base_case
680ed8d3a8d96c91,0.7123297734596782,27.345983838230314,1.8364959595575785,do_not_contact,Below the budget-constrained value rank,2253,base_case
8b0f4359fc64f3e6,0.79687315099146,27.336733444762036,1.834183361190509,do_not_contact,Below the budget-constrained value rank,2254,base_case
3182fe2ad34e4ac9,0.5214865400050733,27.261491108575214,1.8153727771438035,do_not_contact,Below the budget-constrained value rank,2255,base_case
3c444cd5a7f8639a,0.7123846710528875,27.22947928165452,1.80736982041363,do_not_contact,Below the budget-constrained value rank,2256,base_case
c0869eea7f4c00e0,0.6626023033513387,27.199161950269104,1.799790487567276,do_not_contact,Below the budget-constrained value rank,2257,base_case
30f930410ac0e699,0.493283339645719,27.172266122714607,1.7930665306786517,do_not_contact,Below the budget-constrained value rank,2258,base_case
4c331795990d6114,0.7749346081334754,27.16533268811898,1.791333172029745,do_not_contact,Below the budget-constrained value rank,2259,base_case
1c4798e471cd71a0,0.6005372389860077,27.160197439000676,1.790049359750169,do_not_contact,Below the budget-constrained value rank,2260,base_case
2f1cb0b6ecbebba8,0.7474692379905294,27.154436212338947,1.7886090530847367,do_not_contact,Below the budget-constrained value rank,2261,base_case
774991a5946b858b,0.7908659232683788,27.14251848657076,1.7856296216426903,do_not_contact,Below the budget-constrained value rank,2262,base_case
866f30762e891946,0.8179330238840259,27.139017732471977,1.7847544331179943,do_not_contact,Below the budget-constrained value rank,2263,base_case
f01602a00cca6e99,0.10793655888816615,27.114041370663447,1.7785103426658617,do_not_contact,Below the budget-constrained value rank,2264,base_case
fcab94d03262c6e6,0.7317404282811454,27.08244499111347,1.7706112477783673,do_not_contact,Below the budget-constrained value rank,2265,base_case
783bc91859403742,0.5582978631936552,27.055393599296124,1.763848399824031,do_not_contact,Below the budget-constrained value rank,2266,base_case
ad087543f56666e8,0.6607204287778587,26.97919726828631,1.7447993170715774,do_not_contact,Below the budget-constrained value rank,2267,base_case
38e5aa6e13094f7c,0.6072238818659612,26.954364504089085,1.7385911260222713,do_not_contact,Below the budget-constrained value rank,2268,base_case
27df79ae6c4d1976,0.7260083404961782,26.946525565856152,1.736631391464038,do_not_contact,Below the budget-constrained value rank,2269,base_case
af0778b8487f3ed6,0.5061207244337335,26.914487883937078,1.7286219709842694,do_not_contact,Below the budget-constrained value rank,2270,base_case
d0b28c5d0ee3c7d0,0.6883488886194925,26.91375319613354,1.7284382990333853,do_not_contact,Below the budget-constrained value rank,2271,base_case
8db0620c3a8ae483,0.7331530745436702,26.909283871513598,1.7273209678783994,do_not_contact,Below the budget-constrained value rank,2272,base_case
04733eee1d8f9b7c,0.6204225145883174,26.89531600740356,1.7238290018508904,do_not_contact,Below the budget-constrained value rank,2273,base_case
3b739957721fb73a,0.8625544364349039,26.84700683403639,1.7117517085090972,do_not_contact,Below the budget-constrained value rank,2274,base_case
93af5ab15d67c88c,0.7754253685253547,26.81963722118644,1.70490930529661,do_not_contact,Below the budget-constrained value rank,2275,base_case
57e776eb51535aaa,0.836042324257907,26.80309889454637,1.7007747236365924,do_not_contact,Below the budget-constrained value rank,2276,base_case
f3711700e72b094d,0.7199209874761677,26.79185954892558,1.6979648872313948,do_not_contact,Below the budget-constrained value rank,2277,base_case
821f5ca2d5645903,0.7723765250260194,26.724613954162788,1.681153488540697,do_not_contact,Below the budget-constrained value rank,2278,base_case
b634904daecd4f4f,0.701455195293828,26.71597329555838,1.6789933238895953,do_not_contact,Below the budget-constrained value rank,2279,base_case
d2b7f32558085dfa,0.6524550958827718,26.66029390041388,1.66507347510347,do_not_contact,Below the budget-constrained value rank,2280,base_case
df7b4a53e3e5d7dc,0.7789958297871928,26.624129972551778,1.6560324931379444,do_not_contact,Below the budget-constrained value rank,2281,base_case
a9f6b9e2f5da16ba,0.02110403550138069,26.610901421075468,1.652725355268867,do_not_contact,Below the budget-constrained value rank,2282,base_case
961fe42e64e9f5a6,0.7875403730717018,26.60311380236209,1.650778450590522,do_not_contact,Below the budget-constrained value rank,2283,base_case
506e757b774337d9,0.7946198410272967,26.557387016893795,1.6393467542234488,do_not_contact,Below the budget-constrained value rank,2284,base_case
1061e7eeecc882fe,0.7263128197008941,26.556901939543494,1.6392254848858734,do_not_contact,Below the budget-constrained value rank,2285,base_case
b12a68b0640c293f,0.7681039961785238,26.534152547987105,1.6335381369967763,do_not_contact,Below the budget-constrained value rank,2286,base_case
12cdf17d7cfe3b11,0.7245763877007789,26.471673748260255,1.6179184370650637,do_not_contact,Below the budget-constrained value rank,2287,base_case
774abeffdc1451c8,0.7625457294316108,26.46681844997706,1.6167046124942646,do_not_contact,Below the budget-constrained value rank,2288,base_case
26d04de83ed61a7b,0.7653082553673834,26.422650170686598,1.6056625426716495,do_not_contact,Below the budget-constrained value rank,2289,base_case
b4cda73fc730e997,0.3829288069658798,26.378433796651592,1.594608449162898,do_not_contact,Below the budget-constrained value rank,2290,base_case
98df16e1926d464d,0.7147252017617406,26.355134452363302,1.5887836130908255,do_not_contact,Below the budget-constrained value rank,2291,base_case
45fb7dec63e47529,0.7723494503216508,26.34599827464699,1.5864995686617478,do_not_contact,Below the budget-constrained value rank,2292,base_case
f876794b4e3d0d50,0.8308111737891309,26.33505258676787,1.5837631466919673,do_not_contact,Below the budget-constrained value rank,2293,base_case
4929693701dc1fa7,0.713770854539418,26.31887271943196,1.5797181798579896,do_not_contact,Below the budget-constrained value rank,2294,base_case
293c6e8b2c08cb83,0.4978343955234411,26.266240542212277,1.5665601355530692,do_not_contact,Below the budget-constrained value rank,2295,base_case
a06f8a9e704e516f,0.8421401249671933,26.215401020166244,1.553850255041561,do_not_contact,Below the budget-constrained value rank,2296,base_case
e0961ab792d5a93d,0.7515133051115989,26.180844766825324,1.545211191706331,do_not_contact,Below the budget-constrained value rank,2297,base_case
594f60f98c690c2a,0.8477207627521094,26.15642413471633,1.539106033679083,do_not_contact,Below the budget-constrained value rank,2298,base_case
c96c007d1035db3d,0.7464462105408908,26.11292778335198,1.5282319458379954,do_not_contact,Below the budget-constrained value rank,2299,base_case
be46fba9667285db,0.6326206752594482,26.09560285445224,1.5239007136130596,do_not_contact,Below the budget-constrained value rank,2300,base_case
786ec35792e03918,0.03170728248018888,26.08445568792334,1.5211139219808354,do_not_contact,Below the budget-constrained value rank,2301,base_case
3b26096cc26b3f93,0.8218080594765783,26.078024247340522,1.5195060618351306,do_not_contact,Below the budget-constrained value rank,2302,base_case
165a43b55c1c54fb,0.6183126441596702,26.071152640992494,1.5177881602481236,do_not_contact,Below the budget-constrained value rank,2303,base_case
7c60f9acff24c11e,0.7691987112788409,26.07006732201811,1.517516830504528,do_not_contact,Below the budget-constrained value rank,2304,base_case
b46ce5588d8f7afb,0.7184012722666897,26.037017310761637,1.5092543276904093,do_not_contact,Below the budget-constrained value rank,2305,base_case
aa79f93f06f4c801,0.7472519426262569,26.02790603958647,1.5069765098966172,do_not_contact,Below the budget-constrained value rank,2306,base_case
